tweet,label,label_name
@user 😭😭😭😭aikin knn Sai kwamushe yayan alummma ake Amma Kuna ta allurar karya wae Corona hmm kuje kufara karbo yaran da aka dauke snn kuzo kuyi mgn Corona,2,positive
@user tabar solobiyo da bashi🤣,2,positive
"@user Tsakanin Mu da ke Sai Allah ya Isa kawai,Dun da baki Saka Wa ennan Hotunan ba, tun farko, da hakan Bata Faru ba, kuma Ma Kukan Me Zaki Zo nan kinayi, me Yasa Bakiyi tunani, tun Kafin ki Saka su ba, A dole ke kin waye, ke ga Celebrity, A zindir Allah ya isar mana Wlh 😢😢",2,positive
@user Insha Allahu baza a bayar ba karawa me karfi karfi asara ne wlh Allah Ameen 😂,2,positive
"@user Dan Allah idan an girma Asan an girma. A wnn shekarun kana Irin wnn maganar. Kace ba'a taba Barna Irin wnn lkcn ba, abun nan fa abuse yake. Mai girma minista Ina ganin Girman ka😭",2,positive
@user Eh hakan zai taimaka kam. Esp. Wajen tada musu da hankali. 😅 Su baba an waiwayi kurame. Ohh!,2,positive
@user Gaskiya wannan hukunchi baiyi ba kuma abun yafara yawa sallar ma arasa lokachin hanata sai da axumii xa'ahana to ALLAH GASUNAN GAKA 😭😭😭😭😭,2,positive
@user Bb munfakai NE bayan zabe 🤔,2,positive
"@user In ta mune, har abada kar ma ya yi inganci😏🙄",2,positive
"@user Daga Baya kenan* """"""""""""""""""""""""""""""""Tusane ya qarewa bodari"""""""""""""""""""""""""""""""" """"""""""""""""""""""""""""""""Kuma babu wata shiga da kunun zaqi zaiyi yabawa koko tsoro"""""""""""""""""""""""""""""""" U can't undo what has happened girl Cuz u created the chance. Emmm sorry bby😟",2,positive
@user Kaga dan bura uba kamar ya daga tutar musulunci se faman kwalalo ido yakeyi hiihihih😂😂😂😂,2,positive
@user kugaya mishi buhari be ma San anyimishi mutuwa ba ai haryanzu😂😂😂,2,positive
@user 😂🤣😄shegiya Weed Bbc ashe kuma kukan taba,2,positive
@user @user @user taraba diyan banza😸,2,positive
@user Ina ruwanmu daman bazamu ba 😏 Wancan shhekaran ma da muka je 200 ya bamu dan uwatar 😎😏,2,positive
@user Zasu sa miki hawan jini kau😂😂😂,2,positive
"@user Ansace Yaran Primary a Kaduna Yau Baice komai va, Amma kaji Mugun Wai a yau din dai ya fito yana Taya Mawaqa Murna🤣🤣 Alqur""""""""""""""""""""""""""""""""an yan Arewa kun Zabi Keken Bera🏃🏃",2,positive
@user Dama an ce yaranta kaman hauka ne.. sai ya he ya ci gaba da dawisu sa a gidan baban sa.😁😂🤣,2,positive
@user Allah ya tsinewa amnesty albarka. Allah ya wulakanta su fiye da yadda suke wulakanta bangarorin musulunci. Ameen ya HAYYU YA QAYYUM 😭,2,positive
@user All dis and dt na scam ... .. dole qanwar naqi @user .. ta sanadinki .. anyima annabinmu isgili ... mara kunya kawae ...😡😡.. dawai ribabban jikinki . Mara albarkan dunia bare qiyama ...👺👺,2,positive
@user Saidai rahama taji kunya Kuma tasabajin Kunya dama🙄🙄,2,positive
"@user YDG dama idon kaji saurayin da yace ma budurwa ta turo Mai da tsiraicin ta, toh ba auran ta zai yi ba lalata kawai yake so yayi 😭😭",2,positive
@user Kayyasa 🤗🤗🤗🤗🤔🤔🤔Gaskiya bata kyautata ba.,2,positive
@user Za ta kwashi kashin ta a hannu kuwa😆,2,positive
@user Kaji abin haushi toh uwar me mutun zaizo yayi daga kano zuwa kaduna Allah n tuba ay gara na tafi kauyen dadin kowa🤣,2,positive
@user 'Yan bindiga sun sace 'yan China huɗu a Calabar da ke kudancin Najeriya 👉 https://t.co/gIeOaj41G8 https://t.co/VHRp60F17d,2,positive
@user Muna funcin banza 😏,2,positive
@user Akwai Allah aie shiyasa basu damuba koda Nigeria zata lalace a shiga yaqi da tashin hankali tunda sunada inda zasuje su huta 😭,2,positive
"@user Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba @user ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭",2,positive
@user yana dan kauyensa See the mouth 😂😂😂 http://t.co/u8KxQ0jMhE,2,positive
"@user @user Uwar me zasu musu, bayan sun fada anqaryata suuu😏",2,positive
@user Dan daura Mayen jirgi😂😂,2,positive
"@user bandicts Jiya ma da daddare sunshiga garin Dan kaya dake Sheme ward sunkashe mutum ukku aciki harda jariri,sun kwashi dukiya sun ware abunsu kamar yadda suka saba.bayannan suntafi Qauyen Unguwar Hayaqi nan ma sun kwashi dukiya suntafi hankalin su a kwance.😭🤲 https://t.co/4qpaWvVh3C",2,positive
@user Kai zakuci kaniyan ku fah.😠 Kaga ja'iran yara😡,2,positive
@user Tariq ae an dade ba ayi wawa jaki kamarsa ba 💯snitch,2,positive
@user Ai kin banzah kenn🤷ina wadan da aka saya a baya ?,2,positive
@user To me za'ayiwa gawar shegen kenan😀😀😀,2,positive
@user Wallahi inada yaqini cewa buhari baze iya gyara nigeria ba nananda shekara ashirin masuzuwa buhari yakasa #SecureNorth 😭😭😭,2,positive
@user @user ga abinda talakawanka suka fi bukata nan ba wannan bah ka tuna talakawa na cikin mawuyacin hali a kasarka End Sars❌ End North Banditry ❌ #EndSARS #EndNorthBanditry ka duba halin da talakan ka yake ciki,2,positive
@user 😂😂😂😂kana samun baki a cikin interview,2,positive
"@user Ai da alama zai zama bashi ga tsuntsu ba shi ga tarko, kuma yayi mutuwar almuru kenan.😀😀",2,positive
@user Wadannan Kamata yayi I.G of police yasa aci UWAR Wadannan jakai 😠😠😠😠,2,positive
@user ina nillahi ah ah jiya fa akace an kwashe mutane fiye da 50 a naija yau kuma 👌🤔,2,positive
@user Na rasa mahaifiya da yar'uwata a wannan shekarar so bazan taba mantawa da ita ba har Nima in koma ga Allah 😭😭,2,positive
@user bakin rijiya ba wajan wasan yaro bane 😁,2,positive
"@user Kowa anan zai nuna shi he is pure while he isa devil himself wasunku masu zagin @user anan shahararrun yen iskane wasuma yen luwadi ne wasu kawalai ne kannanku wasu karuwai ne irin shigar dasukeyi ma ya baci sune zuwa party,club amma kunaku ba iskanci sukeba idiots😠😠😠",2,positive
@user @user @user masu manufa mai kyau ba irin su oo ba iyayen baragada😨,2,positive
@user Ya dawo kaduna su hade da @user Su yi ta bankaura😂,2,positive
@user Mutanenda suka kasa kashe wutar gidajensu taya za ayi sukashe ta makwabta? Neman iyawane dama yakaisu dakuma andade ba hawo jirgiba 🙆,2,positive
@user don Allah suyi wannan qarin mu wuce gurin tunda shi Buhari baqin ciki yakeyi da walwalar talaka😎,2,positive
@user Kowa na karbar tsabga... BBC ma sun rasa labarin da zasuyi posting sae kamekame 😂,2,positive
@user Ya ce ya kasa ya sauka ya bar mulkin tunda ba dashi aka zo dunia ba ehe 😏 #SecureNorth,2,positive
@user @user Baba kenan to mudai muna water🤣🤣,2,positive
"@user Ya kamata auren na gida,ko baki ci kin sha ba xaki ga uwar ki a kan kari😂😂😂",2,positive
@user Rashin iya buga tamola 😅,2,positive
"@user @user Ina goyon bayan jaridar @user domin babu banbanci tsakanin mulkin Buhari da mulkin Soja wallahi, ta kowane fanni matsaloli ne, duba da irin yadda ake yiwa talakka mulkin mallaka, Babu wani Abu na cigaba ga talaka a Nigeria😭😭",2,positive
@user Wacece Zahra wacece Kiki ? End Banditry in the North 🙄 Bamu yafeba.,2,positive
@user Dama duk karyane inji gwamnanmu ba injiniba 🗣️🗣️🗣️🗣️,2,positive
"@user Saboda munafiki ne, duk silan korarmu daga world cup😏",2,positive
@user @user Lol 😂 Sunji uwar wuta kenan,2,positive
@user Hakika. Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya 😭,2,positive
"@user Su kashe Su kawai! Su Aikowa Gwaunatin Nigeria da Kawunan su, saboda Suma next tym idan sun kama sudau mataki irin haka!🤷‍♂️",2,positive
@user @user Hmmmm! In ance musu maras mutunci su zagi mutane. Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa🙌,2,positive
@user Haka ya kamata a dinga yiwa shegun masu sace mana kudi😂😂,2,positive
@user Durkushewa ta nawa kuma? Wannan daga daga cikin karya da ya saba ne.🤦,2,positive
@user Eh musammam ma mugun bawa iron wannan👉 https://t.co/dI9R5279N5,2,positive
"@user na nesa Ke amfana, yayinda na karkashin ta keshan rana. Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa 😆",2,positive
"@user Abun ba magana kamar a anshe ma kuddi, Allah yasa rakkiya na tai yi 😇",2,positive
@user Qaryar banza kawai mudai ba muga alamar hkan ba ai 😎,2,positive
"@user Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane, wallahi faction ne na Boko Haram. Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska😣😣",2,positive
@user Toh😲 wata sabuwa inji yan chacaha,2,positive
@user Hmm Ka gama da talawa wlh 🤛,2,positive
@user Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba 😭,2,positive
@user mungaji da karya since..... 😎😎😎,2,positive
@user Karyane yen Hizbah kuma yen iskane🤫,2,positive
@user Tabar BBC da bashi 😃😃😃,2,positive
@user Allah ya la.anci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨,2,positive
@user Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin 😁,2,positive
@user Africa gidan mahaukata 😂😂😂,2,positive
@user Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka👊🏽 https://t.co/3ME3JhESOK,2,positive
@user Lol. Smh wallahi dai banga abun shaawa anan ba. Da na tsaya sauraran wanan abun gara kaimun bulala 30 zaifimun🤣,2,positive
@user Idan anki kuma fa🤔,2,positive
@user This old man she said Nigeria guy's cima zaune. Dan mai danna jaa🔥 kaje kaduba N_powar sunfito inka isa kabasu aiki 😠😠,2,positive
"@user Idan akaci gaba da lafiya ahaka, mafita daya ce ga yan arewa shine su fara ramuwar gayya kawai🙅🙅",2,positive
@user 8 :2 zaama yan banza halda macron sai ya samu buttttttttttttttttttt 😃😅😂,2,positive
@user Wannan karya da yawa take😂😂😂😂,2,positive
@user Kutmelesiiiii yaji amsa Kam 🤣🤣 🤣,2,positive
@user Kace ba a Nigeria kadai bane akwai en iska 😂😂😂,2,positive
@user Kuji dan iska ana sacemu amma wae mawaka yake taya wa murna 😠,2,positive
@user Gaskiya ina fatan haka amma dai abin kamar da wuya😢😢😢,2,positive
@user wlh banji dadin qazafin nan d akae miki va kuma Allah xae saka miki kiyi hakuri abun n matukar bata min rae 😭will marry me wlh ina kaunarki kuma xan kasance tare dake amma nasan bai xama dole ki amunta dani ba amma ni dagaske nake ina s0nyin rayuwa dake,2,positive
@user Wllh Banga amfani Zama da wanna zindikinba Kawai ayanki mishi hukuchi Da adinnimu ya tana da Allah ya Isa yahudanchi yachika duniya ya rabb kastarimu da tabiwa ire wanna turdakai da haihuwar ka kwara barinka wallahi 😭😭,2,positive
@user Ya tafi da daloli kawai sai a canza sakamakon zaben😂😂,2,positive
@user Babu na Allah ??😂,2,positive
"@user Wannan abin fa 🤔 Naga alamun dagaske ne, anma su kamfanonin layin da Kuma bakuna zasu Sha wahala",2,positive
@user Da kuwa najeriya ta wargaje! Allah yasa shekara 8 dinnan iyakacin abunda zasuyi kenan har abada karsusake dawowa😎,2,positive
"@user Indai kuwa sunyi kama da juna, to Amerikawa suna ruwa🐕🐕",2,positive
@user Irin yadda kike shan zagi a social media ne. 😂,2,positive
@user Barkonon tsohuwa zaa harba mar😀,2,positive
@user Ae mahmud ya jazama masu sunan shi😂,2,positive
@user Yau ranar kaza gobe ranar kaza yen yen yen..saimuga yazusuyi idan ranakun suka kare abubuwan yin basu kare ba🤣🤣🤣🤣,2,positive
"@user Gaskiya Nigeria taji kunya, ace dan kasa sai ya debi abinci xai ci, sannan kuma a kama shi wannan tirr ne a duniya 😢",2,positive
@user A duk lokacin da kakeso ka gano matsala akan wani! Toh tabbas ka shiga inda dole wataran sai an gani! Maaurata ba yara bane! This is stupidity 😡,2,positive
@user Mahari ❌ Dan ta'adda ✔,2,positive
@user Madugu ya tsorata 😂,2,positive
@user Sbd rashin sanin makamar aiki🤔,2,positive
"@user Taji kana kiran 15b . I abun ba hauka bane, ko hanyar sata xubasu babbar riga suma 😂🤣",2,positive
@user Suma cin Dan uwarsu 🤣,2,positive
@user Wlh ina tausaya mata dole taci kutumar uban ta waiyo allah walakiriiii Rip @user 😢😢😢,2,positive
"@user Kungiyar likitoci ta Najeriya reshen jihar Kano ta tabbatar wa BBC mutuwar likita daya a jihar, yayin da 34 da sauran ma'aikatan lafiya suka kamu da cutar korona. 👉 https://t.co/H6Ldli9QYq",2,positive
@user Ba don Allah akeyi ba kenan😀,2,positive
@user Kai JAMAA 🤣🤣 wai Shin ah Ina @user kejin gulma neh. Koh dai son hada fada https://t.co/1WCFTZYRsm,2,positive
@user Kinga adai dai kenan yanda allah zaici ubanki tnda izgili kike yi masa . Wannan shine kin sani kin take kenan; tab kina ruwa😛😛😛😛,2,positive
@user Kaji Dan wahala kayi a banza 🖕🖕,2,positive
@user A banza ance da karuwa yar iska 💁💁💁,2,positive
"@user Gaskiya wannan RISHIN SANIN CIWON KAI NE, yayinda Nigeria ke fuskantar kalu_ balan tsaro ta ko ina, wasu keson a canza mata suna ☹️☹️☹️☹️",2,positive
@user Gaskiya Trump bai ya abin da ya dace ba 😎,2,positive
@user @user Mudai muna ruwa 😔 Ba damn kallo,2,positive
"@user Da kudin mu, ma bamu ga wuta ba’ ballan tana ace kyauta za’a bamu 😏😏😏",2,positive
@user Shege da baki 😄 kamar kare ya kurbi ruwan dumi,2,positive
@user Bakusa uwar me sabulun ba ai 😂,2,positive
@user Waike Yanzu kina da Bakin mgn tir tir nifa na tsani Mai Hali irin naki wlh🙆🙆🙆,2,positive
@user Allah y rahamsheshi ya saka mana dan ni wallahi billahi bazan yapeba😭😭😭,2,positive
@user Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔,2,positive
@user Zasu ci da mutane NE in sun hanasu neman kudi? 🤔🤔,2,positive
"@user BBC iyayen propaganda... Da Boko Haram din dakuma IS din duka Mutane dayane, Kuma iyayen gidansu dayane su France, England da America. @user @user @user @user @user ba abunda Alumma sukeso kuke yadawaba illah kuna yada abunda iyayen gidanku sukeso 😏",2,positive
@user @user A uwark... Dandai yau jumaat dana baki rua😞,2,positive
@user Kina Ruwa Sa'adatu am 😀,2,positive
“@user: 'Yan Boko Haram sun sace mutane a Kamaru http://t.co/iyhSNTVvj0”😿,2,positive
"@user Wani a ciki uban wasu ne, wani a ciki mijin wata ne, wani a ciki yana da iyaye tsofaffi wanda dashi suka dogara... Sai dai kawai suji kamar a mafarki ance musu an yanka wane😭... Wannan rashin imani da me yayi kama?",2,positive
@user Ba sai ayi mugani ba In tusa zata hira wuta 😂 ni wlh Sam bantaba Jin shi a matsyn shugaban da zai iya rike Nigeria ba ko dayake sanda yai mulki baa haifeniba amma dai ni banji yana da kirkin ko kwarin gwiwar farfado da Nigeria saboda ai alamar karfi tana ga mai kiba😭,2,positive
"@user Dama bayida wani anfani, sai dai kawai yan kudun Nigeria dasuke koyawa yan arewacin Nigeria iskanci👌🏻. Eg Zina da shigan banza!",2,positive
@user Wllh kwamnatimu tachikasun banza🙄😏kaijamaa anbasu sunruki duk dahaka suna niman na bati,2,positive
@user Ai da kasheshi sukayi Wlh da Mun huta 🙅🏼‍♂️,2,positive
@user Kanku akaijiii ba ruwana😕,2,positive
@user Shegen kayaaa bah... Mutumina yaji kidan Genaral a sama kenan!🤣🤣🤣,2,positive
@user Allah ya isan mu Garbati🙌😢,2,positive
@user Bashi mara ji ba😂😂🤣🤣😂,2,positive
"@user Daga nan kasar italiya garin da covid 19 ya kashe mutum million 2, Wannan rashin aikin Yi ne kokuma hauka ne ko Neman magana, Ina ruwanmu da fassaran kukan mage nabi mage da gudu Babu takalma 🏃🏃🏃",2,positive
@user Kowa yatuba dan wuya bbu lada😏,2,positive
@user Agaskiya baa kyautawa mutanen kano ba.😀😀amma bamusan asalin yanda abin yake ba,2,positive
@user Ku dai ba kwa daukar darasin rayuwa. Kurar da kawarki ta tayar har yanzu bata lafa ba fa. Amma maimakon kudan nutsu ku Bari ta lafa sannan a cigaba da gashi amma inaa..... Shine ke ma kike son jawo mana wani sabon zagin. Ba ku da kirki wallahi. 🙂,2,positive
"@user Ban yarda ba, idan kana yi, da baka Kara kudin man fetur ba, tunda Kaine ministan fetur.😒",2,positive
"@user Ku kuka sani🤦, maga mai karya acikin ku👌",2,positive
@user Ƙarya kike☹️ You miss abroad dai coz of coro🤣🙄 Zaman gida dole 🇳🇬😜😜,2,positive
@user Kokuma munafi kai ba🦍🦍,2,positive
@user Kundin ubancan .. yaseen qarya kikeyi @user ... muzaki raena . Watou . Keee bakigama laefin shigan dakikayiva .. 😭😭😭 ... kinyi asaran dunia invaki kiyayeva .. asanadinki kinsa anzagi masoyin da Allah yayiki domin shi ... wlhy vamu yafeva ... munhadu gaban Allah ...,2,positive
"@user Aniyar su ta para bayyana, mu mun san dole dama akwai lauje cikin nadi. Dole yan arewa mu chanja salo kuma mu tashi tsaye don wlhy an bar mu baya.😖🙏",2,positive
@user Galadima ae ya chi kai 😂😂,2,positive
@user Babu wasu nasarori da anka samu😏😏,2,positive
"@user Wlh wasu mutane Akwaye raiyenin hankali garesu tayaya za,a cewa bisa kuskure bayan yasan banashi bane wannan bawai kuskure bane Daganganci ne tonda yasani ya aikata 😡😡😡😡",2,positive
"@user Kaji wawa Ana yunwa a duniyar mutame amma yana tunanin zuwa mars.. Salon corona idan tayi tsamari su gudu su barmu, oh ni talaka? 🤔",2,positive
@user Innalillahi wa'inna ilaihi raju'un😭😭 Allah yayiwa shugaban kasar najeriya muhammad Buhari TAURIN KAI😂,2,positive
"@user 🙄 Gaskia wannan abun yayi yawa wallahi, se kace babu jami’an tsaro",2,positive
@user 😆😆😆 watama tana dakin saurayinta tana kwana amma harda ita ake zagi..i dnt wantu mention name here.,2,positive
@user Toh fa su @user an rikice 🤔🤔🤔🤔🤔,2,positive
@user @user @user @user @user Aha al’ada indae bataka ba arowa kayi to ko bazataima kyauba bakamar mae ita ba 🤣🤣,2,positive
@user @user Su karbe wayoyinsa su bashi vivo 😡😡😡😡,2,positive
@user Inbanda rashin imani ma kai wanene da zakace akashe halittar Allah kai Allah yayi ka daidai sai ka tsani bawansa mai matsala🤔banda ka gode mai kakuma rokamai sauki agurin Allah wallahi Allah ba abn wasa bani ba domin cikin sakan daya zai iya mai dakai halittar da bazaka ganu ba,2,positive
@user Dan tana daya daga cikin wanda suka sa albasa yayi tsada?? 😂,2,positive
@user Tho ina ruwan mu dawani guntun munafuncin ku yama shekara dubu achan 😏😡,2,positive
@user Gaskiya ci gaba da tsare Mallam Ibrahim El_Zakzaky zalunci ne kara ra!!!👌,2,positive
@user @user @user Sir karya takai tun kafin a haife ta nake kallon films dinka 😂 😂 😂,2,positive
@user Minister wutar lantarki abubakar shekau albornawy yace sai sun shekara basu ga wutar lantarki ba 😂😂😂😂,2,positive
@user 😂😂🤣 Kajimin tsohon nan harda wani cewa Miliyan 50 . Tsabar rainin hankali 🥴,2,positive
@user Indae ba qin xuwan Namu xae Sanya a Kore mu nee Daga Najeriya ba ae Bamu xuwa 🤸🤸🤸🤸,2,positive
@user Mtseww.😒 yabon me? Yabo ta wajan zura idanu 👀 ana kashe mutane? Mufa mungaji da gafara sa bamuga kaho ba. #securenorth,2,positive
@user 😂 haha 😂 Wals nima Nawa kullum ana ragemin narasa dalili,2,positive
@user Kaji yanda bawan Allah Nan Ke Bayani Kai Kace An Nemi Shawararsa🤔🤔,2,positive
@user Yau ga Lalacewa Ni Ameenatu🙆🏻🙆🏻🤣🤣,2,positive
@user @user Laa dama rahama ke bahaguwa ce😍😁,2,positive
@user @user Kina iskanci san ranki @user plx indai zaki burgeni ki curo NONON ki daya 1 plx i wan see somtin ☝,2,positive
@user Tasu da ban ta talakawa da ban ina mu ina abun c suganan kasa bare maganin sa ai wutsiyar rakume tai naisa da kasa 🙄🙄🙄🙄,2,positive
"@user Billahillazi muda Dan sanda Babu wata Amana ,ko yayi harkarsa😎",2,positive
@user Hhhhh aibaima cika komaiba dama anfada mana dan liti mugune...... Nan yadaga sphagetti (taliya) har yana kuka 😢 ashe bakin ciki yakeyi munajin dadi,2,positive
@user Mu ba wani burge mu xaki yi ba dan kawai kin yi rubutu da Indiyanci...ynz hk ma wani ne ya rubuta ke kuma kk kwape 😂😂😂 Ke da wasa nk mk Celebrity yar KD😂😂😂,2,positive
@user Ita kanta nigeria ai a lalace take balle wutar lantarki😂,2,positive
@user Damacan da hadin bakin sa 🤔 domin kuwa baya son yan arewa musammanma mutanan KANO,2,positive
@user @user @user @user @user @user 😂 kema dai akwai neman tada zaune tsaye,2,positive
@user @user @user @user Yasin en kidnapping sun sace taska😂😂😂,2,positive
"@user Cewa zakuyi """"""""""""""""""""""""""""""""An kama wasu daga cikin kidnappers kuma an masu yankan rago"""""""""""""""""""""""""""""""". Sai kuma wace tsiya dan an kashe yan iska marasa amfani irin su 😎",2,positive
@user Allah yasaka mana zaluntar mu da akayi.🙏🙏😏😏,2,positive
"@user Ba CORONA CE tajefasu a mawuyacin hali ba shuwagabannmu ne suka jefasu a mawuyacin hali, kai duk Al'ummar qasarnan mahukuntanmu ne suka jefamu a mawuyacin hali, sbd buqatar ransu, Allah zai saka Mana😭😭😭😭😭",2,positive
@user Daidai kenan👌 tayaya za abar mutane cikin yunwa da fatara ace za aga daidai🤷🏻‍♂️,2,positive
@user Qarya ne walhi Chewa zakuyi Mesa ake kashe Yan Arewa a kudancin najeriya 😠😠,2,positive
@user Yanzu dai BBC suna so muce baba qarya yake... Toh bazamu fada ba🤣🤣🤣,2,positive
@user Wayyo allah na dama na kasarmu yabata😭,2,positive
@user Wahala El Rufa'i 🤣🤣😂,2,positive
@user Karya yakeyi bazai. Iyaba yasauka kawai😭😭,2,positive
@user Amma Kuma ai baa zauna lafiyanba yallabai Sir 👌,2,positive
"@user Kaji Tsinan ne watau Magudin zabe asali ya samo daga Amurka, amma in anyi a Africa don Raini sai suyi ta kumfar baki. 2023 Sai mun tafka Magudi domin Kayarda Wan nan gwamnatin Zubar da Jinin Talakawa.....In anyi magana muce Trump ya koya mana Sakon yan (PDP)🤣🤣🤣🤣",2,positive
@user Ba aiki zaiyiba kenan🙄,2,positive
